model,train_test_mean,train_test_var,cross_val_mean,cross_val_var,leave_group_mean,leave_group_var,leave_dataset_mean,leave_dataset_var,stratified_mean,stratified_var
knn,1.1055202397446726,0.005934617428295049,1.0898243746858831,0.1586296703425178,1.1678779812976445,0.13869030351934022,1.2924827445562455,0.0070926979374251655,1.092229367365836,0.0055258144760154245
rf,1.0270993222449536,0.00438845870751356,1.0148932045104708,0.15582068579586839,1.0884256985517973,0.12923789565447794,1.2393088788764417,0.012485857186365083,1.0139144195032619,0.0014624961247266348
ada,1.000769599024815,0.0036025661342220724,0.9779795615490261,0.15947263386135394,1.0479410252730372,0.13756240441778503,1.2305285314310455,0.0031290701379358965,0.9915695771525326,0.0007354256109812726
gb,1.092598571374439,0.007566780888187744,1.0600037442119807,0.2199634343458401,1.2393878212735605,0.6341084307879216,1.164500694925558,0.1153541886753792,1.1087858470402716,0.0005544548814488467
xg,1.0119365309635273,0.003484086526838464,0.9908894187316661,0.1738101790409657,1.0697687740045172,0.14926801178368415,1.177322052133679,0.020629970944230788,1.0057746445227445,0.0007320347047406394
mlp,1.0390197060065691,0.004318805144775572,1.0217715367077185,0.16103590650227026,1.0952354035873284,0.14743453990331812,1.1936944760707262,0.02199756327853413,1.0217873305770648,0.0010447911016631443
svm,1.1473816912893806,0.006988315112751639,1.0557784909177113,0.22835395924389684,1.2394869626909544,0.5472453370762734,1.1953701383879756,0.11902682074156212,1.1521798556323457,0.00025534993102201115
