model,train_test_mean,train_test_var,cross_val_mean,cross_val_var,leave_group_mean,leave_group_var,leave_dataset_mean,leave_dataset_var,stratified_mean,stratified_var
knn,1.5899175001852033,0.009849149315379243,1.603892191264465,0.10319922351829357,1.6328567503444158,0.048355744362588035,1.9350250590213465,2.591013419159759e-05,1.5821532397927371,0.004768157663297455
rf,1.449407550377996,0.006265256965858746,1.4519785960128535,0.13287948076463624,1.5136251366394102,0.11344955675716513,1.7156880361254228,0.06099597276117443,1.4429451595194391,0.0007983209467545954
ada,1.525810015137069,0.013127114767962187,1.4318728660874935,0.2622023866868366,1.4783370354797685,0.24087661034638497,1.8674390175968427,0.06823478650960091,1.4834000486617385,0.0005255094432407945
gb,1.660223964229944,0.01674764448289998,1.5509432326359809,0.42882049469031414,1.5830618046662586,0.34163620441777953,1.8243194392549171,0.26081824279588245,1.671667097515278,0.000769808522944079
xg,1.5790839424405758,0.007226914375823719,1.458248843745271,0.12802501299736327,1.5620323847299755,0.11747407252910516,1.8176035415653367,0.0480257381078968,1.4863531759991107,0.0012881450353988326
mlp,1.6922523636319378,0.025368624101613276,1.725327883851381,0.07670533822857394,1.8355861923795713,0.054255020349722086,1.8837143378873762,0.0007170085282069407,1.8867406357415712,0.03559372163427242
svm,1.653542592356714,0.014966766541275921,1.5177256294502641,0.43093481640718945,1.5536623175151907,0.34535241276285467,1.6776830058172418,0.4195399851131814,1.6443175007958097,0.0006712681209110114
