model,train_test_mean,train_test_var,cross_val_mean,cross_val_var,leave_group_mean,leave_group_var,leave_dataset_mean,leave_dataset_var,stratified_mean,stratified_var
knn,0.9741869038673187,0.004764312941079328,0.9336222404616242,0.08354545551653263,0.967471107665014,0.11335848807416243,1.0517787196104997,0.07695235528739146,0.960966098514474,0.0021285046560024453
rf,0.8844192298807847,0.003716075880665294,0.8646632891825585,0.04756283806981213,0.9082462606991997,0.08310470349567557,1.006927994263449,0.0436246220137674,0.8905367322521333,0.0012750869656845893
ada,0.8926351382731421,0.004541083494847855,0.8621793624989208,0.06856087018767831,0.9100513817859289,0.12685565490176595,1.037192088336944,0.07460523435512027,0.8877184665386838,0.001156356396659479
gb,1.0505400483369047,0.005835748237820627,0.9818401350565735,0.13997792821364827,0.9970629585736819,0.1642174920654687,1.1117997238426052,0.09300489201700159,1.0459614786166493,0.0005717249068629931
xg,0.9397324930736976,0.0049247371551067445,0.9079170816095901,0.061456945331708306,0.9542796445691584,0.07925184923181754,1.1107086449632977,0.035587562503836385,0.9334369649802322,0.00017577678046423262
mlp,1.0840956415336371,0.009274134722034486,1.1501971313720696,0.049388073348093045,1.1282323331130057,0.12755262776097764,1.3711594167537395,0.008540725396979846,1.115174609256538,0.002802850810347167
svm,1.0052994199047447,0.00530819447228001,0.9423156737954931,0.12539354919516046,0.9552759141496603,0.14747184378430697,1.0248897478290917,0.12116921917201272,1.002149585458437,0.0005290420110343641
