model,train_test_mean,train_test_var,cross_val_mean,cross_val_var,leave_group_mean,leave_group_var,leave_dataset_mean,leave_dataset_var,stratified_mean,stratified_var
knn,1.416037922648991,0.00778126206668387,1.3446264301781437,0.2526552327810455,1.377955209031145,0.3280503471252205,1.4909779302372135,0.15958722416325793,1.4383675528702138,0.0045951536023528415
rf,1.1516815800788294,0.005205885097444406,1.1876047547543263,0.10255654679559535,1.3641807009219646,0.2914322306491456,1.5423840214925706,0.06300338986430246,1.13882287893725,0.0029317897749180665
ada,1.1934161338523928,0.009716861157622773,1.201961189148697,0.137973904943192,1.4489077991187589,0.3964784299806576,1.6819010995476715,0.020255203251874777,1.14692824002075,0.008344611608020457
gb,1.3451769610686948,0.01145733076254576,1.230595058500764,0.36453910342022217,1.304295692992251,0.37248232974287393,1.6633496222826945,0.06067902634142744,1.3499927872133723,0.0039061736379843726
xg,1.2400366204691808,0.007365014342749932,1.275140188953712,0.13298419250280183,1.4460021884455065,0.26234264989288536,1.6293304276240848,0.01922696561877842,1.2187991636036097,0.0022691217428950656
mlp,1.4538977693865598,0.013109210301511685,1.4912519236095843,0.12822609899809098,1.4903111667916553,0.23283413448663884,1.73839590821375,4.583129853529542e-05,1.517786569048061,0.035728871931602554
svm,1.3564098937445945,0.008261337796348595,1.2536230889916253,0.2970738890113324,1.2575821564498153,0.35762068303335703,1.4808692189406463,0.1695482511718495,1.3594673029173374,6.341359358274708e-05
